,campaign_id,campaign_name,org_id,start_date,end_date,budget,clicks,impressions,conversions
1882,3,Campaign_3,11,2014-04-01,2014-05-01,7923.77,2438,13290,14
1883,4,Campaign_4,11,2014-08-15,2014-09-14,22214.96,767,81092,413
1884,5,Campaign_5,11,2014-06-28,2014-07-28,47250.07,8691,6435,460
1885,1,Campaign_1,193,2014-11-05,2014-12-05,42855.12,9476,76902,482
1886,2,Campaign_2,193,2014-11-23,2014-12-23,29121.08,9834,22964,456
1887,3,Campaign_3,193,2014-09-27,2014-10-27,12491.25,3109,26248,337
1888,4,Campaign_4,193,2014-05-24,2014-06-23,24968.48,7444,86390,457
1889,5,Campaign_5,193,2014-12-09,2015-01-08,9692.93,244,3435,115
1890,1,Campaign_1,351,2014-10-06,2014-11-05,24046.55,3330,63634,85
1891,2,Campaign_2,351,2014-07-02,2014-08-01,41546.24,8498,58305,142
1892,3,Campaign_3,351,2014-11-02,2014-12-02,7238.14,6130,73823,136
1893,4,Campaign_4,351,2014-03-11,2014-04-10,46128.77,4451,95531,288
1894,5,Campaign_5,351,2014-12-08,2015-01-07,38322.71,4913,81038,479
1895,1,Campaign_1,409,2014-09-20,2014-10-20,42009.32,4183,4332,466
1896,2,Campaign_2,409,2014-07-29,2014-08-28,15013.24,7686,18106,337
1897,3,Campaign_3,409,2014-01-09,2014-02-08,13897.75,3810,91577,0
1898,4,Campaign_4,409,2014-06-07,2014-07-07,31150.45,8118,61143,396
1899,5,Campaign_5,409,2014-12-13,2015-01-12,43425.71,2737,50157,321
1900,1,Campaign_1,51,2014-04-04,2014-05-04,9533.39,4240,11938,282
1901,2,Campaign_2,51,2014-06-06,2014-07-06,7571.93,3228,49903,358
1902,3,Campaign_3,51,2014-05-18,2014-06-17,29723.88,2359,21462,55
1903,4,Campaign_4,51,2014-01-29,2014-02-28,16422.55,9275,69387,37
1904,5,Campaign_5,51,2014-12-21,2015-01-20,23010.59,231,27360,42
1905,1,Campaign_1,19,2014-01-13,2014-02-12,45385.07,7874,34307,140
1906,2,Campaign_2,19,2014-07-09,2014-08-08,31080.28,2559,42569,422
1907,3,Campaign_3,19,2014-01-05,2014-02-04,46007.01,9444,34797,157
1908,4,Campaign_4,19,2014-12-05,2015-01-04,26578.52,639,2417,459
1909,5,Campaign_5,19,2014-10-20,2014-11-19,23128.76,4704,62918,144
1910,1,Campaign_1,178,2014-03-30,2014-04-29,46320.44,3099,90788,143
1911,2,Campaign_2,178,2014-09-17,2014-10-17,36173.64,6051,61867,86
1912,3,Campaign_3,178,2014-09-12,2014-10-12,48177.65,3006,46470,60
1913,4,Campaign_4,178,2014-07-30,2014-08-29,1445.6,2183,76678,347
1914,5,Campaign_5,178,2014-04-02,2014-05-02,10666.16,5002,62937,73
1915,1,Campaign_1,44,2014-06-16,2014-07-16,877.04,5571,59098,249
1916,2,Campaign_2,44,2014-04-19,2014-05-19,41449.88,6202,16697,263
1917,3,Campaign_3,44,2014-03-07,2014-04-06,12475.7,5587,66074,372
1918,4,Campaign_4,44,2014-12-15,2015-01-14,9063.76,9870,44405,8
1919,5,Campaign_5,44,2014-01-23,2014-02-22,47402.77,486,58836,452
1920,1,Campaign_1,149,2014-05-17,2014-06-16,20709.03,5690,41813,177
1921,2,Campaign_2,149,2014-07-08,2014-08-07,40301.57,1528,10784,26
1922,3,Campaign_3,149,2014-03-05,2014-04-04,27303.26,3799,71505,107
1923,4,Campaign_4,149,2014-04-13,2014-05-13,16936.06,5906,60071,328
1924,5,Campaign_5,149,2014-04-21,2014-05-21,20046.2,5508,2204,351
1925,1,Campaign_1,406,2014-01-11,2014-02-10,39010.94,4249,36405,199
1926,2,Campaign_2,406,2014-07-17,2014-08-16,48707.98,6013,6573,309
1927,3,Campaign_3,406,2014-10-20,2014-11-19,43298.86,1735,27354,326
1928,4,Campaign_4,406,2014-12-21,2015-01-20,36933.51,9279,90959,483
1929,5,Campaign_5,406,2014-08-07,2014-09-06,32109.01,4659,75175,67
1930,1,Campaign_1,369,2014-08-24,2014-09-23,22848.89,4576,25716,437
1931,2,Campaign_2,369,2014-05-08,2014-06-07,19690.95,9655,22625,8
1932,3,Campaign_3,369,2014-05-11,2014-06-10,36018.27,7134,48716,254
1933,4,Campaign_4,369,2014-01-02,2014-02-01,49571.2,6009,85759,66
1934,5,Campaign_5,369,2014-01-31,2014-03-02,45569.66,9626,97676,172
1935,1,Campaign_1,100,2014-08-31,2014-09-30,24214.66,2388,85796,256
1936,2,Campaign_2,100,2014-09-22,2014-10-22,47511.8,1367,77875,427
1937,3,Campaign_3,100,2014-12-23,2015-01-22,16796.16,9075,74720,181
1938,4,Campaign_4,100,2014-01-02,2014-02-01,45889.32,7332,24558,386
1939,5,Campaign_5,100,2014-01-23,2014-02-22,49383.3,8004,82089,18
1940,1,Campaign_1,66,2014-06-17,2014-07-17,22978.45,733,65267,246
1941,2,Campaign_2,66,2014-05-25,2014-06-24,19921.29,3252,63026,68
1942,3,Campaign_3,66,2014-12-02,2015-01-01,13881.26,7170,32379,493
1943,4,Campaign_4,66,2014-07-15,2014-08-14,14685.45,6564,10305,213
1944,5,Campaign_5,66,2014-08-22,2014-09-21,3536.26,1619,65538,293
1945,1,Campaign_1,85,2014-08-18,2014-09-17,49056.53,5677,22150,152
1946,2,Campaign_2,85,2014-01-16,2014-02-15,40225.28,3962,47759,475
1947,3,Campaign_3,85,2014-03-18,2014-04-17,7009.74,1855,37817,468
1948,4,Campaign_4,85,2014-04-24,2014-05-24,25200.55,2424,31650,473
1949,5,Campaign_5,85,2014-12-10,2015-01-09,18536.35,2099,68614,249
1950,1,Campaign_1,325,2014-05-25,2014-06-24,43161.26,7490,82347,326
1951,2,Campaign_2,325,2014-04-06,2014-05-06,15390.05,3962,69314,39
1952,3,Campaign_3,325,2014-11-10,2014-12-10,24025.26,9665,11593,223
1953,4,Campaign_4,325,2014-04-23,2014-05-23,7323.64,9768,31647,363
1954,5,Campaign_5,325,2014-09-04,2014-10-04,6539.87,8038,67803,439
1955,1,Campaign_1,124,2014-11-07,2014-12-07,20201.78,6139,10628,256
1956,2,Campaign_2,124,2014-08-23,2014-09-22,25542.17,6146,54109,393
1957,3,Campaign_3,124,2014-03-07,2014-04-06,41031.8,151,13866,158
1958,4,Campaign_4,124,2014-03-06,2014-04-05,42765.15,342,84733,199
1959,5,Campaign_5,124,2014-11-30,2014-12-30,8406.05,6221,91313,275
1960,1,Campaign_1,59,2014-04-11,2014-05-11,9491.47,6091,69941,224
1961,2,Campaign_2,59,2014-06-12,2014-07-12,47119.55,6614,75592,49
1962,3,Campaign_3,59,2014-05-20,2014-06-19,13021.44,614,8658,104
1963,4,Campaign_4,59,2014-03-16,2014-04-15,9884.32,2562,99874,225
1964,5,Campaign_5,59,2014-11-27,2014-12-27,5890.76,384,83729,83
1965,1,Campaign_1,59,2014-01-11,2014-02-10,37463.02,6514,37604,498
1966,2,Campaign_2,59,2014-07-20,2014-08-19,15033.7,405,76255,21
1967,3,Campaign_3,59,2014-09-19,2014-10-19,4235.0,391,28028,485
1968,4,Campaign_4,59,2014-01-16,2014-02-15,14989.17,4349,30708,85
1969,5,Campaign_5,59,2014-06-25,2014-07-25,23352.5,5335,21334,316
1970,1,Campaign_1,318,2014-07-29,2014-08-28,25393.2,9751,59117,0
1971,2,Campaign_2,318,2014-12-05,2015-01-04,14169.75,1166,55544,202
1972,3,Campaign_3,318,2014-08-19,2014-09-18,21483.15,5570,53373,168
1973,4,Campaign_4,318,2014-10-13,2014-11-12,4599.27,4349,1666,381
1974,5,Campaign_5,318,2014-08-16,2014-09-15,15814.36,807,77662,112
1975,1,Campaign_1,109,2014-09-26,2014-10-26,14102.92,9406,22131,41
1976,2,Campaign_2,109,2014-12-15,2015-01-14,1260.9,6693,42347,298
1977,3,Campaign_3,109,2014-05-02,2014-06-01,603.31,9545,20148,365
1978,4,Campaign_4,109,2014-12-16,2015-01-15,42215.58,4797,2552,428
1979,5,Campaign_5,109,2014-10-08,2014-11-07,11233.49,7685,16678,31
1980,1,Campaign_1,284,2014-11-29,2014-12-29,10902.2,3292,98769,446
1981,2,Campaign_2,284,2014-08-04,2014-09-03,49207.19,2034,46521,255
1982,3,Campaign_3,284,2014-01-31,2014-03-02,27006.96,3389,92033,211
1983,4,Campaign_4,284,2014-02-20,2014-03-22,3349.77,8720,92640,461
1984,5,Campaign_5,284,2014-06-29,2014-07-29,16629.26,9637,86595,498
1985,1,Campaign_1,275,2014-08-29,2014-09-28,9022.37,5843,68348,364
1986,2,Campaign_2,275,2014-07-25,2014-08-24,26587.71,6838,41270,270
1987,3,Campaign_3,275,2014-05-24,2014-06-23,1858.7,4169,97734,79
1988,4,Campaign_4,275,2014-05-12,2014-06-11,19982.48,1517,82076,136
1989,5,Campaign_5,275,2014-09-28,2014-10-28,6180.26,2408,94169,394
1990,1,Campaign_1,346,2014-01-05,2014-02-04,9723.92,6181,64231,333
1991,2,Campaign_2,346,2014-06-01,2014-07-01,7844.28,3055,90806,156
1992,3,Campaign_3,346,2014-05-10,2014-06-09,8383.03,3090,71057,98
1993,4,Campaign_4,346,2014-09-28,2014-10-28,10626.16,8513,22091,296
1994,5,Campaign_5,346,2014-11-14,2014-12-14,49635.39,5200,11134,6
1995,1,Campaign_1,13,2014-08-02,2014-09-01,33749.48,6928,45130,311
1996,2,Campaign_2,13,2014-11-19,2014-12-19,21992.23,1015,30292,336
1997,3,Campaign_3,13,2014-05-11,2014-06-10,3476.91,2338,38039,353
1998,4,Campaign_4,13,2014-08-21,2014-09-20,8950.61,867,76814,149
1999,5,Campaign_5,13,2014-12-05,2015-01-04,46381.29,4348,48408,275
2000,1,Campaign_1,71,2014-07-19,2014-08-18,40697.91,9739,3393,471
2001,2,Campaign_2,71,2014-06-24,2014-07-24,30229.05,8916,85473,182
2002,3,Campaign_3,71,2014-10-12,2014-11-11,36452.3,8565,83700,294
2003,4,Campaign_4,71,2014-02-27,2014-03-29,11302.83,8287,27301,0
2004,5,Campaign_5,71,2014-02-27,2014-03-29,44717.74,3428,28517,80
2005,1,Campaign_1,173,2014-11-06,2014-12-06,48481.54,1341,81320,480
2006,2,Campaign_2,173,2014-05-17,2014-06-16,34080.42,2059,37462,353
2007,3,Campaign_3,173,2014-07-02,2014-08-01,5169.14,3887,51619,49
2008,4,Campaign_4,173,2014-12-09,2015-01-08,23774.85,4778,40995,222
2009,5,Campaign_5,173,2014-03-13,2014-04-12,16881.78,8776,96144,194
2010,1,Campaign_1,318,2014-11-29,2014-12-29,46343.21,5023,38507,208
2011,2,Campaign_2,318,2014-01-21,2014-02-20,8857.65,7802,51780,288
2012,3,Campaign_3,318,2014-03-20,2014-04-19,28549.47,5633,82265,262
2013,4,Campaign_4,318,2014-04-12,2014-05-12,29572.84,4963,36955,168
2014,5,Campaign_5,318,2014-08-03,2014-09-02,7780.51,6888,93613,172
2015,1,Campaign_1,166,2014-01-03,2014-02-02,19193.37,2961,55181,65
2016,2,Campaign_2,166,2014-10-27,2014-11-26,35273.03,1110,25598,416
2017,3,Campaign_3,166,2014-03-23,2014-04-22,17594.14,5738,59831,262
2018,4,Campaign_4,166,2014-01-30,2014-03-01,44432.5,3958,24333,182
2019,5,Campaign_5,166,2014-07-10,2014-08-09,14110.25,5882,66658,320
2020,1,Campaign_1,16,2014-02-22,2014-03-24,2164.22,9256,21630,260
2021,2,Campaign_2,16,2014-08-22,2014-09-21,36669.29,9632,8584,196
2022,3,Campaign_3,16,2014-12-17,2015-01-16,42466.65,550,50737,229
2023,4,Campaign_4,16,2014-02-23,2014-03-25,4073.73,4502,83173,401
2024,5,Campaign_5,16,2014-04-21,2014-05-21,20167.97,1147,55442,147
2025,1,Campaign_1,90,2014-12-20,2015-01-19,26550.74,6597,3681,306
2026,2,Campaign_2,90,2014-02-14,2014-03-16,14299.7,9930,89230,418
2027,3,Campaign_3,90,2014-07-29,2014-08-28,49157.21,2207,43702,47
2028,4,Campaign_4,90,2014-01-26,2014-02-25,35485.97,8755,54911,206
2029,5,Campaign_5,90,2014-11-17,2014-12-17,585.15,8380,44261,409
2030,1,Campaign_1,31,2014-12-16,2015-01-15,649.35,4634,67616,89
2031,2,Campaign_2,31,2014-04-30,2014-05-30,32637.19,413,91415,418
2032,3,Campaign_3,31,2014-04-05,2014-05-05,34498.0,3608,56654,3
2033,4,Campaign_4,31,2014-11-26,2014-12-26,47162.98,1916,76350,179
2034,5,Campaign_5,31,2014-12-24,2015-01-23,48694.64,785,95031,306
2035,1,Campaign_1,71,2014-07-09,2014-08-08,16106.62,1882,68645,163
2036,2,Campaign_2,71,2014-01-12,2014-02-11,2769.55,8339,81592,173
2037,3,Campaign_3,71,2014-01-28,2014-02-27,11784.75,859,6407,160
2038,4,Campaign_4,71,2014-09-22,2014-10-22,5516.63,9885,20045,102
2039,5,Campaign_5,71,2014-05-07,2014-06-06,2791.93,5112,37125,180
2040,1,Campaign_1,18,2014-07-07,2014-08-06,30472.47,8464,79224,412
2041,2,Campaign_2,18,2014-08-19,2014-09-18,26646.61,3347,58895,493
2042,3,Campaign_3,18,2014-07-24,2014-08-23,20662.17,3213,76613,485
2043,4,Campaign_4,18,2014-11-22,2014-12-22,41178.13,1842,98100,52
2044,5,Campaign_5,18,2014-12-27,2015-01-26,45163.45,9088,25996,434
2045,1,Campaign_1,1,2014-07-01,2014-07-31,33723.99,3745,83210,381
2046,2,Campaign_2,1,2014-05-22,2014-06-21,42406.99,7432,46936,251
2047,3,Campaign_3,1,2014-02-14,2014-03-16,8320.03,1777,29156,421
2048,4,Campaign_4,1,2014-04-10,2014-05-10,7198.29,3914,91835,21
2049,5,Campaign_5,1,2014-05-16,2014-06-15,45376.36,3827,65875,63
2050,1,Campaign_1,370,2014-08-28,2014-09-27,32201.74,4043,60810,133
2051,2,Campaign_2,370,2014-06-02,2014-07-02,6117.42,2575,71598,427
2052,3,Campaign_3,370,2014-09-30,2014-10-30,8262.17,4054,84511,305
2053,4,Campaign_4,370,2014-05-10,2014-06-09,10592.43,3147,36174,376
2054,5,Campaign_5,370,2014-09-02,2014-10-02,46188.97,5952,36740,130
2055,1,Campaign_1,414,2014-03-01,2014-03-31,603.71,9456,78415,83
2056,2,Campaign_2,414,2014-08-03,2014-09-02,27440.33,6819,32961,141
2057,3,Campaign_3,414,2014-10-29,2014-11-28,35780.78,4946,97305,80
2058,4,Campaign_4,414,2014-06-11,2014-07-11,32502.59,2861,42974,443
2059,5,Campaign_5,414,2014-04-08,2014-05-08,21810.52,8072,59780,116
2060,1,Campaign_1,309,2014-05-05,2014-06-04,28932.15,6069,47411,454
2061,2,Campaign_2,309,2014-12-09,2015-01-08,46019.45,6488,86480,185
2062,3,Campaign_3,309,2014-07-10,2014-08-09,39106.19,3080,78433,416
2063,4,Campaign_4,309,2014-09-02,2014-10-02,23106.38,5290,53458,199
2064,5,Campaign_5,309,2014-04-02,2014-05-02,37897.87,6182,13951,468
2065,1,Campaign_1,15,2014-04-15,2014-05-15,34145.38,1419,9114,377
2066,2,Campaign_2,15,2014-01-02,2014-02-01,36561.73,665,51977,364
2067,3,Campaign_3,15,2014-12-08,2015-01-07,706.76,9032,52026,331
2068,4,Campaign_4,15,2014-02-16,2014-03-18,17662.11,456,44007,367
2069,5,Campaign_5,15,2014-08-06,2014-09-05,30946.41,7767,63970,4
2070,1,Campaign_1,388,2014-11-20,2014-12-20,30688.49,283,87358,34
2071,2,Campaign_2,388,2014-06-17,2014-07-17,42840.64,2978,74396,125
2072,3,Campaign_3,388,2014-11-23,2014-12-23,44085.36,8291,83228,11
2073,4,Campaign_4,388,2014-06-07,2014-07-07,22929.93,5712,84430,113
2074,5,Campaign_5,388,2014-11-26,2014-12-26,39471.28,7638,82533,264
2075,1,Campaign_1,5,2014-01-27,2014-02-26,26123.15,6068,45651,477
2076,2,Campaign_2,5,2014-12-28,2015-01-27,17259.9,6567,83232,317
2077,3,Campaign_3,5,2014-09-11,2014-10-11,5931.83,1056,67073,403
2078,4,Campaign_4,5,2014-09-03,2014-10-03,23646.97,4213,47104,254
2079,5,Campaign_5,5,2014-07-25,2014-08-24,49500.16,449,6512,390
2080,1,Campaign_1,170,2014-02-04,2014-03-06,46765.42,430,36740,124
2081,2,Campaign_2,170,2014-10-11,2014-11-10,34150.67,3009,14950,248
2082,3,Campaign_3,170,2014-12-27,2015-01-26,7986.24,5293,34859,96
2083,4,Campaign_4,170,2014-07-28,2014-08-27,10350.14,3402,12583,484
2084,5,Campaign_5,170,2014-03-22,2014-04-21,44114.05,5730,76975,178
2085,1,Campaign_1,224,2014-02-12,2014-03-14,9804.34,5711,37463,226
2086,2,Campaign_2,224,2014-12-17,2015-01-16,3085.38,2211,63137,391
2087,3,Campaign_3,224,2014-08-02,2014-09-01,14577.19,863,24146,257
2088,4,Campaign_4,224,2014-03-14,2014-04-13,45552.77,8125,49372,460
2089,5,Campaign_5,224,2014-05-22,2014-06-21,44605.07,2364,2147,122
2090,1,Campaign_1,122,2014-07-11,2014-08-10,34266.21,2335,50748,383
2091,2,Campaign_2,122,2014-05-08,2014-06-07,34312.59,2704,13767,89
2092,3,Campaign_3,122,2014-01-18,2014-02-17,36696.15,6548,59131,83
2093,4,Campaign_4,122,2014-07-24,2014-08-23,35099.72,7553,43164,83
2094,5,Campaign_5,122,2014-05-24,2014-06-23,43343.29,7674,76707,301
2095,1,Campaign_1,271,2014-10-30,2014-11-29,35915.86,9892,3146,142
2096,2,Campaign_2,271,2014-03-16,2014-04-15,9126.11,9737,42021,228
2097,3,Campaign_3,271,2014-05-05,2014-06-04,38897.88,6586,80654,336
2098,4,Campaign_4,271,2014-02-09,2014-03-11,47912.63,8818,52013,24
2099,5,Campaign_5,271,2014-12-23,2015-01-22,24390.82,2945,90074,19
2100,1,Campaign_1,119,2014-03-07,2014-04-06,26803.41,4917,67829,375
2101,2,Campaign_2,119,2014-01-14,2014-02-13,21807.27,1312,79431,406
2102,3,Campaign_3,119,2014-03-06,2014-04-05,9644.72,1826,15832,194
2103,4,Campaign_4,119,2014-09-01,2014-10-01,20923.85,4068,19384,343
2104,5,Campaign_5,119,2014-11-12,2014-12-12,37183.91,3615,26548,10
2105,1,Campaign_1,76,2014-05-18,2014-06-17,32372.32,6626,62480,296
2106,2,Campaign_2,76,2014-06-17,2014-07-17,41596.44,5818,2837,382
2107,3,Campaign_3,76,2014-04-27,2014-05-27,3320.3,7217,11423,319
2108,4,Campaign_4,76,2014-02-16,2014-03-18,9868.11,8885,95080,159
2109,5,Campaign_5,76,2014-05-22,2014-06-21,13036.66,1813,75605,466
2110,1,Campaign_1,325,2014-04-30,2014-05-30,33986.42,6342,89763,285
2111,2,Campaign_2,325,2014-01-26,2014-02-25,33852.28,6716,36833,69
2112,3,Campaign_3,325,2014-07-01,2014-07-31,12414.45,1602,83536,1
2113,4,Campaign_4,325,2014-06-13,2014-07-13,1903.02,322,39777,308
2114,5,Campaign_5,325,2014-04-19,2014-05-19,11757.4,6135,59437,225
2115,1,Campaign_1,384,2014-02-16,2014-03-18,33287.24,2240,14969,104
2116,2,Campaign_2,384,2014-12-27,2015-01-26,2461.32,8134,39160,66
2117,3,Campaign_3,384,2014-04-14,2014-05-14,1644.72,8573,13071,80
2118,4,Campaign_4,384,2014-07-31,2014-08-30,36235.16,1946,4360,238
2119,5,Campaign_5,384,2014-07-25,2014-08-24,30104.77,4557,93379,137
2120,1,Campaign_1,67,2014-05-04,2014-06-03,3234.01,5202,36390,323
2121,2,Campaign_2,67,2014-12-05,2015-01-04,15745.69,5729,74131,56
2122,3,Campaign_3,67,2014-11-14,2014-12-14,48943.39,4741,90527,114
2123,4,Campaign_4,67,2014-03-04,2014-04-03,27543.06,8166,96827,123
2124,5,Campaign_5,67,2014-08-18,2014-09-17,48223.91,1052,10778,96
2125,1,Campaign_1,346,2014-11-10,2014-12-10,15816.12,8830,33563,476
2126,2,Campaign_2,346,2014-09-03,2014-10-03,21996.8,930,54448,196
2127,3,Campaign_3,346,2014-01-17,2014-02-16,22505.54,5269,97210,279
2128,4,Campaign_4,346,2014-04-26,2014-05-26,13540.25,6466,40070,173
2129,5,Campaign_5,346,2014-03-14,2014-04-13,22666.06,4962,71912,205
2130,1,Campaign_1,44,2014-08-29,2014-09-28,12847.34,843,19791,146
2131,2,Campaign_2,44,2014-02-22,2014-03-24,41885.77,6371,51370,416
2132,3,Campaign_3,44,2014-01-26,2014-02-25,9508.66,7990,29474,423
2133,4,Campaign_4,44,2014-11-22,2014-12-22,34092.44,9123,18830,80
2134,5,Campaign_5,44,2014-07-19,2014-08-18,18244.25,5183,90506,451
2135,1,Campaign_1,85,2014-01-14,2014-02-13,33618.66,584,18700,244
2136,2,Campaign_2,85,2014-10-29,2014-11-28,29129.78,9026,8421,301
2137,3,Campaign_3,85,2014-05-30,2014-06-29,29016.45,1149,12361,147
2138,4,Campaign_4,85,2014-04-21,2014-05-21,36770.01,154,52244,403
2139,5,Campaign_5,85,2014-10-06,2014-11-05,5494.11,5956,3550,491
2140,1,Campaign_1,95,2014-02-21,2014-03-23,41802.1,7105,10698,45
2141,2,Campaign_2,95,2014-05-15,2014-06-14,28329.72,6440,6367,94
2142,3,Campaign_3,95,2014-04-25,2014-05-25,36939.98,9788,75399,402
2143,4,Campaign_4,95,2014-08-15,2014-09-14,3279.13,4939,65685,288
2144,5,Campaign_5,95,2014-08-31,2014-09-30,2242.45,5713,98092,224
2145,1,Campaign_1,334,2014-04-10,2014-05-10,8951.79,8663,30773,141
2146,2,Campaign_2,334,2014-04-18,2014-05-18,19964.48,1641,60485,342
2147,3,Campaign_3,334,2014-05-22,2014-06-21,23344.48,5616,99471,335
2148,4,Campaign_4,334,2014-04-28,2014-05-28,48470.23,6044,91699,147
2149,5,Campaign_5,334,2014-09-17,2014-10-17,24236.15,6461,30354,278
2150,1,Campaign_1,20,2014-07-26,2014-08-25,14898.07,5334,61487,499
2151,2,Campaign_2,20,2014-06-12,2014-07-12,43606.29,6527,82071,226
2152,3,Campaign_3,20,2014-04-19,2014-05-19,27060.38,275,66512,446
2153,4,Campaign_4,20,2014-08-04,2014-09-03,33712.01,6075,2763,295
2154,5,Campaign_5,20,2014-09-19,2014-10-19,41897.82,2509,30588,300
2155,1,Campaign_1,238,2014-12-08,2015-01-07,19462.94,101,15850,359
2156,2,Campaign_2,238,2014-01-04,2014-02-03,47275.8,3637,67890,492
2157,3,Campaign_3,238,2014-09-14,2014-10-14,23565.13,5377,94098,161
2158,4,Campaign_4,238,2014-03-30,2014-04-29,39146.56,4946,66713,120
2159,5,Campaign_5,238,2014-04-15,2014-05-15,31508.79,5216,9903,404
2160,1,Campaign_1,208,2014-01-01,2014-01-31,9105.82,6792,61323,249
2161,2,Campaign_2,208,2014-11-11,2014-12-11,23700.59,1087,34229,433
2162,3,Campaign_3,208,2014-04-04,2014-05-04,46572.03,994,70327,399
2163,4,Campaign_4,208,2014-06-12,2014-07-12,26755.23,2184,80992,296
2164,5,Campaign_5,208,2014-01-23,2014-02-22,31482.97,5413,30851,182
2165,1,Campaign_1,261,2014-07-24,2014-08-23,21475.0,8805,67025,177
2166,2,Campaign_2,261,2014-03-30,2014-04-29,581.6,1085,86412,258
2167,3,Campaign_3,261,2014-11-26,2014-12-26,37635.38,2870,80065,282
2168,4,Campaign_4,261,2014-10-18,2014-11-17,8283.03,4942,27353,54
2169,5,Campaign_5,261,2014-03-07,2014-04-06,46867.6,5047,32875,475
2170,1,Campaign_1,199,2014-05-02,2014-06-01,11362.16,3909,52853,122
2171,2,Campaign_2,199,2014-02-01,2014-03-03,29623.16,3022,22276,326
2172,3,Campaign_3,199,2014-10-02,2014-11-01,48148.27,5977,12917,366
2173,4,Campaign_4,199,2014-10-10,2014-11-09,23042.77,4901,83316,274
2174,5,Campaign_5,199,2014-06-06,2014-07-06,24567.72,7673,96139,13
2175,1,Campaign_1,192,2014-04-02,2014-05-02,24003.53,621,79622,433
2176,2,Campaign_2,192,2014-06-23,2014-07-23,2892.56,9939,36520,498
2177,3,Campaign_3,192,2014-05-23,2014-06-22,5980.99,2600,26486,372
2178,4,Campaign_4,192,2014-11-08,2014-12-08,29774.99,2506,80185,112
2179,5,Campaign_5,192,2014-09-24,2014-10-24,42184.02,5582,37859,114
2180,1,Campaign_1,352,2014-05-03,2014-06-02,49056.44,3775,70312,365
2181,2,Campaign_2,352,2014-09-21,2014-10-21,4880.92,3508,13279,215
2182,3,Campaign_3,352,2014-09-23,2014-10-23,5390.94,2567,25625,146
2183,4,Campaign_4,352,2014-11-02,2014-12-02,13604.38,8811,39310,8
2184,5,Campaign_5,352,2014-01-31,2014-03-02,25601.09,8642,11994,236
2185,1,Campaign_1,242,2014-09-10,2014-10-10,33411.52,6119,76192,178
2186,2,Campaign_2,242,2014-03-06,2014-04-05,17840.67,5259,39256,230
2187,3,Campaign_3,242,2014-11-17,2014-12-17,47402.45,3610,78344,332
2188,4,Campaign_4,242,2014-08-31,2014-09-30,38270.58,9911,42799,229
2189,5,Campaign_5,242,2014-03-20,2014-04-19,42224.19,6262,14785,227
2190,1,Campaign_1,387,2014-10-11,2014-11-10,43100.94,559,3255,8
2191,2,Campaign_2,387,2014-05-19,2014-06-18,22341.77,7204,31669,235
2192,3,Campaign_3,387,2014-03-10,2014-04-09,37462.49,4568,84169,449
2193,4,Campaign_4,387,2014-10-27,2014-11-26,14767.36,6070,21070,107
2194,5,Campaign_5,387,2014-05-12,2014-06-11,7342.31,5961,82427,20
2195,1,Campaign_1,93,2014-09-03,2014-10-03,35590.53,6022,19023,171
2196,2,Campaign_2,93,2014-12-27,2015-01-26,8492.99,4078,92731,210
2197,3,Campaign_3,93,2014-06-27,2014-07-27,49222.37,7366,24767,469
2198,4,Campaign_4,93,2014-02-07,2014-03-09,8489.51,9790,6606,310
2199,5,Campaign_5,93,2014-04-08,2014-05-08,31362.37,817,62711,492
2200,1,Campaign_1,86,2014-05-29,2014-06-28,35705.71,3834,81184,194
2201,2,Campaign_2,86,2014-03-03,2014-04-02,31461.46,9981,47757,231
2202,3,Campaign_3,86,2014-06-30,2014-07-30,26109.74,9974,71277,179
2203,4,Campaign_4,86,2014-02-01,2014-03-03,25061.06,2471,53769,128
2204,5,Campaign_5,86,2014-11-10,2014-12-10,21229.11,2508,14273,300
2205,1,Campaign_1,145,2014-11-26,2014-12-26,47601.32,6977,51975,30
2206,2,Campaign_2,145,2014-05-10,2014-06-09,14967.11,8555,8137,190
2207,3,Campaign_3,145,2014-02-21,2014-03-23,32684.43,9610,62276,128
2208,4,Campaign_4,145,2014-09-28,2014-10-28,30011.86,4385,9019,322
2209,5,Campaign_5,145,2014-04-07,2014-05-07,47769.15,2199,7336,19
2210,1,Campaign_1,54,2014-03-29,2014-04-28,12819.42,9745,1741,299
2211,2,Campaign_2,54,2014-04-22,2014-05-22,37901.68,444,67866,383
2212,3,Campaign_3,54,2014-07-19,2014-08-18,39709.1,6078,25085,180
2213,4,Campaign_4,54,2014-12-19,2015-01-18,11988.22,9250,45476,77
2214,5,Campaign_5,54,2014-08-26,2014-09-25,15874.03,359,70222,166
2215,1,Campaign_1,47,2014-12-22,2015-01-21,31028.38,774,87393,373
